Treatment ,Variety ,Direction ,Block,Plot,Rep,Year_Stability,Year_CN,Year_Bulk,Year_covercrop,Depth,Bulk_Density ,Stability,TotalOM,TotalN,CN,Cmin,Cmin%,NO3,NH4,Nmin,Nmin%,Humidity ,F_Mechanical actions,DG_soilTx,Stone:soil,Cover_DM_t_ha,Cover_potRestit_N,Cover_mesRestit_N,Cover_mesRestit_C
D_Viti,Artaban,VN,1,1,2,2023,2022,2023,2022,10,1.655651006,1.059283898,2.6,1.22,12.6,649,4.2,4.6,4.6,18.1,1.5,18.4,43,10.02189762,0.255837287,367608,77,132792928,1751543467
D_Viti,Artaban,VN,1,1,3,2023,2022,2023,2022,10,1.655651006,1.589353612,2.6,1.22,12.6,649,4.2,4.6,4.6,18.1,1.5,18.4,43,10.02189762,0.255837287,367608,77,132792928,1751543467
D_Viti,Artaban,VN,1,2,1,2023,2022,2023,2022,10,1.658721053,1.568802281,2.6,1.22,12.6,649,4.2,4.6,4.6,18.1,1.5,18.4,43,10.02189762,0.255837287,147472,33,54794480,6437087888
D_Viti,Artaban,VN,1,2,2,2023,2022,2023,2022,10,1.658721053,1.602495463,2.6,1.22,12.6,649,4.2,4.6,4.6,18.1,1.5,18.4,43,10.02189762,0.255837287,147472,33,54794480,6437087888
D_Viti,Artaban,VN,1,2,3,2023,2022,2023,2022,10,1.658721053,1.802844431,2.6,1.22,12.6,649,4.2,4.6,4.6,18.1,1.5,18.4,43,10.02189762,0.255837287,147472,33,54794480,6437087888
D_Viti,Artaban,VN,1,3,1,2023,2022,2023,2022,10,1.546624386,2.024283314,2.6,1.22,12.6,649,4.2,4.6,4.6,18.1,1.5,18.4,43,10.02189762,0.180343329,96916,22,33675272,3578000920
D_Viti,Artaban,VN,1,3,2,2023,2022,2023,2022,10,1.546624386,2.201882704,2.6,1.22,12.6,649,4.2,4.6,4.6,18.1,1.5,18.4,43,10.02189762,0.180343329,96916,22,33675272,3578000920
D_Viti,Artaban,VN,1,3,3,2023,2022,2023,2022,10,1.546624386,1.870884521,2.6,1.22,12.6,649,4.2,4.6,4.6,18.1,1.5,18.4,43,10.02189762,0.180343329,96916,22,33675272,3578000920
D_Viti,Artaban,VS,1,4,1,2023,2022,2023,2022,10,,1.532867485,2.4,1.24,11.3,480,3.4,3.7,3.7,17.7,1.4,17.1,43,10.02189762,0.255837287,186496,37,59136480,5462867488
D_Viti,Artaban,VS,1,4,2,2023,2022,2023,2022,10,,1.336802701,2.4,1.24,11.3,480,3.4,3.7,3.7,17.7,1.4,17.1,43,10.02189762,0.255837287,186496,37,59136480,5462867488
D_Viti,Artaban,VS,1,4,3,2023,2022,2023,2022,10,,1.484483099,2.4,1.24,11.3,480,3.4,3.7,3.7,17.7,1.4,17.1,43,10.02189762,0.255837287,186496,37,59136480,5462867488
D_Viti,Artaban,VS,1,5,1,2023,2022,2023,2022,10,,1.327547382,2.4,1.24,11.3,480,3.4,3.7,3.7,17.7,1.4,17.1,43,10.02189762,0.255837287,95280,19,30625424,2771088112
D_Viti,Artaban,VS,1,5,2,2023,2022,2023,2022,10,,1.783390052,2.4,1.24,11.3,480,3.4,3.7,3.7,17.7,1.4,17.1,43,10.02189762,0.255837287,95280,19,30625424,2771088112
D_Viti,Artaban,VS,1,5,3,2023,2022,2023,2022,10,,1.771832082,2.4,1.24,11.3,480,3.4,3.7,3.7,17.7,1.4,17.1,43,10.02189762,0.255837287,95280,19,30625424,2771088112
D_Viti,Artaban,VS,1,6,1,2023,2022,2023,2022,10,,1.957474323,2.4,1.24,11.3,480,3.4,3.7,3.7,17.7,1.4,17.1,43,10.02189762,0.180343329,321276,62,106288920,10321299528
D_Viti,Artaban,VS,1,6,2,2023,2022,2023,2022,10,,1.719477107,2.4,1.24,11.3,480,3.4,3.7,3.7,17.7,1.4,17.1,43,10.02189762,0.180343329,321276,62,106288920,10321299528
D_Viti,Artaban,VS,1,6,3,2023,2022,2023,2022,10,,1.744339804,2.4,1.24,11.3,480,3.4,3.7,3.7,17.7,1.4,17.1,43,10.02189762,0.180343329,321276,62,106288920,10321299528
D_Viti,Artaban,VN,2,1,1,2023,2022,2023,2022,10,1.432950925,1.216000572,1.8,0.87,12.1,450,4.3,2.4,2.4,9.8,1.1,16.1,43,9.990539575,0.113411233,247248,38,69207248,4101399216
D_Viti,Artaban,VN,2,1,2,2023,2022,2023,2022,10,1.432950925,1.822733032,1.8,0.87,12.1,450,4.3,2.4,2.4,9.8,1.1,16.1,43,9.990539575,0.113411233,247248,38,69207248,4101399216
D_Viti,Artaban,VN,2,1,3,2023,2022,2023,2022,10,1.432950925,1.498274887,1.8,0.87,12.1,450,4.3,2.4,2.4,9.8,1.1,16.1,43,9.990539575,0.113411233,247248,38,69207248,4101399216
D_Viti,Artaban,VN,2,2,1,2023,2022,2023,2022,10,1.613161374,1.08754294,1.8,0.87,12.1,450,4.3,2.4,2.4,9.8,1.1,16.1,43,9.990539575,0.113411233,217472,36,67432880,5373135888
D_Viti,Artaban,VN,2,2,2,2023,2022,2023,2022,10,1.613161374,1.498127476,1.8,0.87,12.1,450,4.3,2.4,2.4,9.8,1.1,16.1,43,9.990539575,0.113411233,217472,36,67432880,5373135888
D_Viti,Artaban,VN,2,2,3,2023,2022,2023,2022,10,1.613161374,1.462990573,1.8,0.87,12.1,450,4.3,2.4,2.4,9.8,1.1,16.1,43,9.990539575,0.113411233,217472,36,67432880,5373135888
D_Viti,Artaban,VN,2,3,1,2023,2022,2023,2022,10,1.248729705,1.164287054,1.8,0.87,12.1,450,4.3,2.4,2.4,9.8,1.1,16.1,43,9.990539575,0.053662643,207072,41,60986880,3586545088
D_Viti,Artaban,VN,2,3,2,2023,2022,2023,2022,10,1.248729705,1.346447394,1.8,0.87,12.1,450,4.3,2.4,2.4,9.8,1.1,16.1,43,9.990539575,0.053662643,207072,41,60986880,3586545088
D_Viti,Artaban,VN,2,3,3,2023,2022,2023,2022,10,1.248729705,1.428900943,1.8,0.87,12.1,450,4.3,2.4,2.4,9.8,1.1,16.1,43,9.990539575,0.053662643,207072,41,60986880,3586545088
D_Viti,Artaban,VS,2,4,1,2023,2022,2023,2022,10,,1.659507892,1.8,0.86,12.3,435,4.1,0.6,0.6,7.3,0.8,16.4,43,9.990539575,0.113411233,150272,28,49570480,4525164688
D_Viti,Artaban,VS,2,4,2,2023,2022,2023,2022,10,,1.510497174,1.8,0.86,12.3,435,4.1,0.6,0.6,7.3,0.8,16.4,43,9.990539575,0.113411233,150272,28,49570480,4525164688
D_Viti,Artaban,VS,2,4,3,2023,2022,2023,2022,10,,1.636198696,1.8,0.86,12.3,435,4.1,0.6,0.6,7.3,0.8,16.4,43,9.990539575,0.113411233,150272,28,49570480,4525164688
D_Viti,Artaban,VS,2,5,1,2023,2022,2023,2022,10,,2.009840954,1.8,0.86,12.3,435,4.1,0.6,0.6,7.3,0.8,16.4,43,9.990539575,0.113411233,140624,14,33468512,557714784
D_Viti,Artaban,VS,2,5,2,2023,2022,2023,2022,10,,1.819126152,1.8,0.86,12.3,435,4.1,0.6,0.6,7.3,0.8,16.4,43,9.990539575,0.113411233,140624,14,33468512,557714784
D_Viti,Artaban,VS,2,5,3,2023,2022,2023,2022,10,,1.857303615,1.8,0.86,12.3,435,4.1,0.6,0.6,7.3,0.8,16.4,43,9.990539575,0.113411233,140624,14,33468512,557714784
D_Viti,Artaban,VS,2,6,1,2023,2022,2023,2022,10,,1.149542484,1.8,0.86,12.3,435,4.1,0.6,0.6,7.3,0.8,16.4,43,9.990539575,0.053662643,67472,10,18938480,1027358288
D_Viti,Artaban,VS,2,6,2,2023,2022,2023,2022,10,,1.349919962,1.8,0.86,12.3,435,4.1,0.6,0.6,7.3,0.8,16.4,43,9.990539575,0.053662643,67472,10,18938480,1027358288
D_Viti,Artaban,VS,2,6,3,2023,2022,2023,2022,10,,1.525549042,1.8,0.86,12.3,435,4.1,0.6,0.6,7.3,0.8,16.4,43,9.990539575,0.053662643,67472,10,18938480,1027358288
D_Viti,Artaban,VN,3,1,1,2023,2022,2023,2022,10,1.53649538,1.249400685,2.2,1.12,11.4,461,3.6,2.8,2.8,10.5,0.9,17.6,43,10.01163854,0.113411233,135472,24,37535280,1884023888
D_Viti,Artaban,VN,3,1,2,2023,2022,2023,2022,10,1.53649538,1.326169339,2.2,1.12,11.4,461,3.6,2.8,2.8,10.5,0.9,17.6,43,10.01163854,0.113411233,135472,24,37535280,1884023888
D_Viti,Artaban,VN,3,1,3,2023,2022,2023,2022,10,1.53649538,1.260355175,2.2,1.12,11.4,461,3.6,2.8,2.8,10.5,0.9,17.6,43,10.01163854,0.113411233,135472,24,37535280,1884023888
D_Viti,Artaban,VN,3,2,1,2023,2022,2023,2022,10,1.415490021,1.493258153,2.2,1.12,11.4,461,3.6,2.8,2.8,10.5,0.9,17.6,43,10.01163854,0.272109945,211072,48,75943680,8174148288
D_Viti,Artaban,VN,3,2,2,2023,2022,2023,2022,10,1.415490021,1.396367351,2.2,1.12,11.4,461,3.6,2.8,2.8,10.5,0.9,17.6,43,10.01163854,0.272109945,211072,48,75943680,8174148288
D_Viti,Artaban,VN,3,2,3,2023,2022,2023,2022,10,1.415490021,1.291214657,2.2,1.12,11.4,461,3.6,2.8,2.8,10.5,0.9,17.6,43,10.01163854,0.272109945,211072,48,75943680,8174148288
D_Viti,Artaban,VN,3,3,1,2023,2022,2023,2022,10,1.576034888,1.448232507,2.2,1.12,11.4,461,3.6,2.8,2.8,10.5,0.9,17.6,43,10.01163854,0.272109945,151872,31,52196480,5310141888
D_Viti,Artaban,VN,3,3,2,2023,2022,2023,2022,10,1.576034888,1.606452438,2.2,1.12,11.4,461,3.6,2.8,2.8,10.5,0.9,17.6,43,10.01163854,0.272109945,151872,31,52196480,5310141888
D_Viti,Artaban,VN,3,3,3,2023,2022,2023,2022,10,1.576034888,1.53636537,2.2,1.12,11.4,461,3.6,2.8,2.8,10.5,0.9,17.6,43,10.01163854,0.272109945,151872,31,52196480,5310141888
D_Viti,Artaban,VS,3,4,1,2023,2022,2023,2022,10,,1.084300091,2.2,1.17,10.8,615,4.9,3.7,3.7,21.5,1.8,16.9,43,10.01163854,0.113411233,122604,21,37984056,3134226984
D_Viti,Artaban,VS,3,4,2,2023,2022,2023,2022,10,,1.160978736,2.2,1.17,10.8,615,4.9,3.7,3.7,21.5,1.8,16.9,43,10.01163854,0.113411233,122604,21,37984056,3134226984
D_Viti,Artaban,VS,3,4,3,2023,2022,2023,2022,10,,1.068848074,2.2,1.17,10.8,615,4.9,3.7,3.7,21.5,1.8,16.9,43,10.01163854,0.113411233,122604,21,37984056,3134226984
D_Viti,Artaban,VS,3,5,1,2023,2022,2023,2022,10,,1.394559482,2.2,1.17,10.8,615,4.9,3.7,3.7,21.5,1.8,16.9,43,10.01163854,0.272109945,79872,24,21722480,1109995088
D_Viti,Artaban,VS,3,5,2,2023,2022,2023,2022,10,,1.201027464,2.2,1.17,10.8,615,4.9,3.7,3.7,21.5,1.8,16.9,43,10.01163854,0.272109945,79872,24,21722480,1109995088
D_Viti,Artaban,VS,3,5,3,2023,2022,2023,2022,10,,1.282360612,2.2,1.17,10.8,615,4.9,3.7,3.7,21.5,1.8,16.9,43,10.01163854,0.272109945,79872,24,21722480,1109995088
D_Viti,Artaban,VS,3,6,1,2023,2022,2023,2022,10,,1.446899642,2.2,1.17,10.8,615,4.9,3.7,3.7,21.5,1.8,16.9,43,10.01163854,0.272109945,110672,27,36255280,3168492688
D_Viti,Artaban,VS,3,6,2,2023,2022,2023,2022,10,,1.337506342,2.2,1.17,10.8,615,4.9,3.7,3.7,21.5,1.8,16.9,43,10.01163854,0.272109945,110672,27,36255280,3168492688
D_Viti,Artaban,VS,3,6,3,2023,2022,2023,2022,10,,1.504064971,2.2,1.17,10.8,615,4.9,3.7,3.7,21.5,1.8,16.9,43,10.01163854,0.272109945,110672,27,36255280,3168492688
D_Viti,Artaban,VN,1,1,1,2023,2022,2023,2022,30,1.409547122,1.278681792,2.6,1.22,12.6,649,4.2,4.6,4.6,18.1,1.5,18.4,43,10.02189762,0.224509762,367608,77,132792928,1751543467
D_Viti,Artaban,VN,1,1,2,2023,2022,2023,2022,30,1.409547122,1.059283898,2.6,1.22,12.6,649,4.2,4.6,4.6,18.1,1.5,18.4,43,10.02189762,0.224509762,367608,77,132792928,1751543467
D_Viti,Artaban,VN,1,1,3,2023,2022,2023,2022,30,1.409547122,1.589353612,2.6,1.22,12.6,649,4.2,4.6,4.6,18.1,1.5,18.4,43,10.02189762,0.224509762,367608,77,132792928,1751543467
D_Viti,Artaban,VN,1,2,1,2023,2022,2023,2022,30,1.458062291,1.568802281,2.6,1.22,12.6,649,4.2,4.6,4.6,18.1,1.5,18.4,43,10.02189762,0.152627505,147472,33,54794480,6437087888
D_Viti,Artaban,VN,1,2,2,2023,2022,2023,2022,30,1.458062291,1.602495463,2.6,1.22,12.6,649,4.2,4.6,4.6,18.1,1.5,18.4,43,10.02189762,0.152627505,147472,33,54794480,6437087888
D_Viti,Artaban,VN,1,2,3,2023,2022,2023,2022,30,1.458062291,1.802844431,2.6,1.22,12.6,649,4.2,4.6,4.6,18.1,1.5,18.4,43,10.02189762,0.152627505,147472,33,54794480,6437087888
D_Viti,Artaban,VN,1,3,1,2023,2022,2023,2022,30,1.407367688,2.024283314,2.6,1.22,12.6,649,4.2,4.6,4.6,18.1,1.5,18.4,43,10.02189762,0.19470716,96916,22,33675272,3578000920
D_Viti,Artaban,VN,1,3,2,2023,2022,2023,2022,30,1.407367688,2.201882704,2.6,1.22,12.6,649,4.2,4.6,4.6,18.1,1.5,18.4,43,10.02189762,0.19470716,96916,22,33675272,3578000920
D_Viti,Artaban,VN,1,3,3,2023,2022,2023,2022,30,1.407367688,1.870884521,2.6,1.22,12.6,649,4.2,4.6,4.6,18.1,1.5,18.4,43,10.02189762,0.19470716,96916,22,33675272,3578000920
D_Viti,Artaban,VS,1,4,1,2023,2022,2023,2022,30,,1.532867485,2.4,1.24,11.3,480,3.4,3.7,3.7,17.7,1.4,17.1,43,10.02189762,0.224509762,186496,37,59136480,5462867488
D_Viti,Artaban,VS,1,4,2,2023,2022,2023,2022,30,,1.336802701,2.4,1.24,11.3,480,3.4,3.7,3.7,17.7,1.4,17.1,43,10.02189762,0.224509762,186496,37,59136480,5462867488
D_Viti,Artaban,VS,1,4,3,2023,2022,2023,2022,30,,1.484483099,2.4,1.24,11.3,480,3.4,3.7,3.7,17.7,1.4,17.1,43,10.02189762,0.224509762,186496,37,59136480,5462867488
D_Viti,Artaban,VS,1,5,1,2023,2022,2023,2022,30,,1.327547382,2.4,1.24,11.3,480,3.4,3.7,3.7,17.7,1.4,17.1,43,10.02189762,0.152627505,95280,19,30625424,2771088112
D_Viti,Artaban,VS,1,5,2,2023,2022,2023,2022,30,,1.783390052,2.4,1.24,11.3,480,3.4,3.7,3.7,17.7,1.4,17.1,43,10.02189762,0.152627505,95280,19,30625424,2771088112
D_Viti,Artaban,VS,1,5,3,2023,2022,2023,2022,30,,1.771832082,2.4,1.24,11.3,480,3.4,3.7,3.7,17.7,1.4,17.1,43,10.02189762,0.152627505,95280,19,30625424,2771088112
D_Viti,Artaban,VS,1,6,1,2023,2022,2023,2022,30,,1.957474323,2.4,1.24,11.3,480,3.4,3.7,3.7,17.7,1.4,17.1,43,10.02189762,0.19470716,321276,62,106288920,10321299528
D_Viti,Artaban,VS,1,6,2,2023,2022,2023,2022,30,,1.719477107,2.4,1.24,11.3,480,3.4,3.7,3.7,17.7,1.4,17.1,43,10.02189762,0.19470716,321276,62,106288920,10321299528
D_Viti,Artaban,VS,1,6,3,2023,2022,2023,2022,30,,1.744339804,2.4,1.24,11.3,480,3.4,3.7,3.7,17.7,1.4,17.1,43,10.02189762,0.19470716,321276,62,106288920,10321299528
D_Viti,Artaban,VN,2,1,1,2023,2022,2023,2022,30,1.331193967,1.216000572,1.8,0.87,12.1,450,4.3,2.4,2.4,9.8,1.1,16.1,43,9.990539575,0.088716692,247248,38,69207248,4101399216
D_Viti,Artaban,VN,2,1,2,2023,2022,2023,2022,30,1.331193967,1.822733032,1.8,0.87,12.1,450,4.3,2.4,2.4,9.8,1.1,16.1,43,9.990539575,0.088716692,247248,38,69207248,4101399216
D_Viti,Artaban,VN,2,1,3,2023,2022,2023,2022,30,1.331193967,1.498274887,1.8,0.87,12.1,450,4.3,2.4,2.4,9.8,1.1,16.1,43,9.990539575,0.088716692,247248,38,69207248,4101399216
D_Viti,Artaban,VN,2,2,1,2023,2022,2023,2022,30,1.513132666,1.08754294,1.8,0.87,12.1,450,4.3,2.4,2.4,9.8,1.1,16.1,43,9.990539575,0.113411233,217472,36,67432880,5373135888
D_Viti,Artaban,VN,2,2,2,2023,2022,2023,2022,30,1.513132666,1.498127476,1.8,0.87,12.1,450,4.3,2.4,2.4,9.8,1.1,16.1,43,9.990539575,0.113411233,217472,36,67432880,5373135888
D_Viti,Artaban,VN,2,2,3,2023,2022,2023,2022,30,1.513132666,1.462990573,1.8,0.87,12.1,450,4.3,2.4,2.4,9.8,1.1,16.1,43,9.990539575,0.113411233,217472,36,67432880,5373135888
D_Viti,Artaban,VN,2,3,1,2023,2022,2023,2022,30,1.292871213,1.164287054,1.8,0.87,12.1,450,4.3,2.4,2.4,9.8,1.1,16.1,43,9.990539575,0.065093793,207072,41,60986880,3586545088
D_Viti,Artaban,VN,2,3,2,2023,2022,2023,2022,30,1.292871213,1.346447394,1.8,0.87,12.1,450,4.3,2.4,2.4,9.8,1.1,16.1,43,9.990539575,0.065093793,207072,41,60986880,3586545088
D_Viti,Artaban,VN,2,3,3,2023,2022,2023,2022,30,1.292871213,1.428900943,1.8,0.87,12.1,450,4.3,2.4,2.4,9.8,1.1,16.1,43,9.990539575,0.065093793,207072,41,60986880,3586545088
D_Viti,Artaban,VS,2,4,1,2023,2022,2023,2022,30,,1.659507892,1.8,0.86,12.3,435,4.1,0.6,0.6,7.3,0.8,16.4,43,9.990539575,0.088716692,150272,28,49570480,4525164688
D_Viti,Artaban,VS,2,4,2,2023,2022,2023,2022,30,,1.510497174,1.8,0.86,12.3,435,4.1,0.6,0.6,7.3,0.8,16.4,43,9.990539575,0.088716692,150272,28,49570480,4525164688
D_Viti,Artaban,VS,2,4,3,2023,2022,2023,2022,30,,1.636198696,1.8,0.86,12.3,435,4.1,0.6,0.6,7.3,0.8,16.4,43,9.990539575,0.088716692,150272,28,49570480,4525164688
D_Viti,Artaban,VS,2,5,1,2023,2022,2023,2022,30,,2.009840954,1.8,0.86,12.3,435,4.1,0.6,0.6,7.3,0.8,16.4,43,9.990539575,0.113411233,140624,14,33468512,557714784
D_Viti,Artaban,VS,2,5,2,2023,2022,2023,2022,30,,1.819126152,1.8,0.86,12.3,435,4.1,0.6,0.6,7.3,0.8,16.4,43,9.990539575,0.113411233,140624,14,33468512,557714784
D_Viti,Artaban,VS,2,5,3,2023,2022,2023,2022,30,,1.857303615,1.8,0.86,12.3,435,4.1,0.6,0.6,7.3,0.8,16.4,43,9.990539575,0.113411233,140624,14,33468512,557714784
D_Viti,Artaban,VS,2,6,1,2023,2022,2023,2022,30,,1.149542484,1.8,0.86,12.3,435,4.1,0.6,0.6,7.3,0.8,16.4,43,9.990539575,0.065093793,67472,10,18938480,1027358288
D_Viti,Artaban,VS,2,6,2,2023,2022,2023,2022,30,,1.349919962,1.8,0.86,12.3,435,4.1,0.6,0.6,7.3,0.8,16.4,43,9.990539575,0.065093793,67472,10,18938480,1027358288
D_Viti,Artaban,VS,2,6,3,2023,2022,2023,2022,30,,1.525549042,1.8,0.86,12.3,435,4.1,0.6,0.6,7.3,0.8,16.4,43,9.990539575,0.065093793,67472,10,18938480,1027358288
D_Viti,Artaban,VN,3,1,1,2023,2022,2023,2022,30,0.93583176,1.249400685,2.2,1.12,11.4,461,3.6,2.8,2.8,10.5,0.9,17.6,43,10.01163854,0.065093793,135472,24,37535280,1884023888
D_Viti,Artaban,VN,3,1,2,2023,2022,2023,2022,30,0.93583176,1.326169339,2.2,1.12,11.4,461,3.6,2.8,2.8,10.5,0.9,17.6,43,10.01163854,0.065093793,135472,24,37535280,1884023888
D_Viti,Artaban,VN,3,1,3,2023,2022,2023,2022,30,0.93583176,1.260355175,2.2,1.12,11.4,461,3.6,2.8,2.8,10.5,0.9,17.6,43,10.01163854,0.065093793,135472,24,37535280,1884023888
D_Viti,Artaban,VN,3,2,1,2023,2022,2023,2022,30,0.849336721,1.493258153,2.2,1.12,11.4,461,3.6,2.8,2.8,10.5,0.9,17.6,43,10.01163854,0.113411233,211072,48,75943680,8174148288
D_Viti,Artaban,VN,3,2,2,2023,2022,2023,2022,30,0.849336721,1.396367351,2.2,1.12,11.4,461,3.6,2.8,2.8,10.5,0.9,17.6,43,10.01163854,0.113411233,211072,48,75943680,8174148288
D_Viti,Artaban,VN,3,2,3,2023,2022,2023,2022,30,0.849336721,1.291214657,2.2,1.12,11.4,461,3.6,2.8,2.8,10.5,0.9,17.6,43,10.01163854,0.113411233,211072,48,75943680,8174148288
D_Viti,Artaban,VN,3,3,1,2023,2022,2023,2022,30,1.392606082,1.448232507,2.2,1.12,11.4,461,3.6,2.8,2.8,10.5,0.9,17.6,43,10.01163854,0.126183418,151872,31,52196480,5310141888
D_Viti,Artaban,VN,3,3,2,2023,2022,2023,2022,30,1.392606082,1.606452438,2.2,1.12,11.4,461,3.6,2.8,2.8,10.5,0.9,17.6,43,10.01163854,0.126183418,151872,31,52196480,5310141888
D_Viti,Artaban,VN,3,3,3,2023,2022,2023,2022,30,1.392606082,1.53636537,2.2,1.12,11.4,461,3.6,2.8,2.8,10.5,0.9,17.6,43,10.01163854,0.126183418,151872,31,52196480,5310141888
D_Viti,Artaban,VS,3,4,1,2023,2022,2023,2022,30,,1.084300091,2.2,1.17,10.8,615,4.9,3.7,3.7,21.5,1.8,16.9,43,10.01163854,0.065093793,122604,21,37984056,3134226984
D_Viti,Artaban,VS,3,4,2,2023,2022,2023,2022,30,,1.160978736,2.2,1.17,10.8,615,4.9,3.7,3.7,21.5,1.8,16.9,43,10.01163854,0.065093793,122604,21,37984056,3134226984
D_Viti,Artaban,VS,3,4,3,2023,2022,2023,2022,30,,1.068848074,2.2,1.17,10.8,615,4.9,3.7,3.7,21.5,1.8,16.9,43,10.01163854,0.065093793,122604,21,37984056,3134226984
D_Viti,Artaban,VS,3,5,1,2023,2022,2023,2022,30,,1.394559482,2.2,1.17,10.8,615,4.9,3.7,3.7,21.5,1.8,16.9,43,10.01163854,0.113411233,79872,24,21722480,1109995088
D_Viti,Artaban,VS,3,5,2,2023,2022,2023,2022,30,,1.201027464,2.2,1.17,10.8,615,4.9,3.7,3.7,21.5,1.8,16.9,43,10.01163854,0.113411233,79872,24,21722480,1109995088
D_Viti,Artaban,VS,3,5,3,2023,2022,2023,2022,30,,1.282360612,2.2,1.17,10.8,615,4.9,3.7,3.7,21.5,1.8,16.9,43,10.01163854,0.113411233,79872,24,21722480,1109995088
D_Viti,Artaban,VS,3,6,1,2023,2022,2023,2022,30,,1.446899642,2.2,1.17,10.8,615,4.9,3.7,3.7,21.5,1.8,16.9,43,10.01163854,0.126183418,110672,27,36255280,3168492688
D_Viti,Artaban,VS,3,6,2,2023,2022,2023,2022,30,,1.337506342,2.2,1.17,10.8,615,4.9,3.7,3.7,21.5,1.8,16.9,43,10.01163854,0.126183418,110672,27,36255280,3168492688
D_Viti,Artaban,VS,3,6,3,2023,2022,2023,2022,30,,1.504064971,2.2,1.17,10.8,615,4.9,3.7,3.7,21.5,1.8,16.9,43,10.01163854,0.126183418,110672,27,36255280,3168492688
T_Viti,Syrah ,,4,1,1,2023,2022,2023,2022,10,1.699012284,1.412458095,1.7,0.87,11.6,274,2.7,7.9,7.9,13,1.5,17.4,51,10.00660325,,0,0,0,0
T_Viti,Syrah ,,4,1,2,2023,2022,2023,2022,10,1.699012284,1.104271902,1.7,0.87,11.6,274,2.7,7.9,7.9,13,1.5,17.4,51,10.00660325,,0,0,0,0
T_Viti,Syrah ,,4,1,3,2023,2022,2023,2022,10,1.699012284,1.180532903,1.7,0.87,11.6,274,2.7,7.9,7.9,13,1.5,17.4,51,10.00660325,,0,0,0,0
T_Viti,Syrah ,,4,2,1,2023,2022,2023,2022,10,1.677125309,0.803414756,1.7,0.87,11.6,274,2.7,7.9,7.9,13,1.5,17.4,51,10.00660325,0.113411233,0,0,0,0
T_Viti,Syrah ,,4,2,2,2023,2022,2023,2022,10,1.677125309,0.696334586,1.7,0.87,11.6,274,2.7,7.9,7.9,13,1.5,17.4,51,10.00660325,0.113411233,0,0,0,0
T_Viti,Syrah ,,4,2,3,2023,2022,2023,2022,10,1.677125309,0.533652729,1.7,0.87,11.6,274,2.7,7.9,7.9,13,1.5,17.4,51,10.00660325,0.113411233,0,0,0,0
T_Viti,Syrah ,,4,3,1,2023,2022,2023,2022,10,1.376925776,0.85545826,1.7,0.87,11.6,274,2.7,7.9,7.9,13,1.5,17.4,51,10.00660325,0.113411233,0,0,0,0
T_Viti,Syrah ,,4,3,2,2023,2022,2023,2022,10,1.376925776,0.887328156,1.7,0.87,11.6,274,2.7,7.9,7.9,13,1.5,17.4,51,10.00660325,0.113411233,0,0,0,0
T_Viti,Syrah ,,4,3,3,2023,2022,2023,2022,10,1.376925776,1.509725264,1.7,0.87,11.6,274,2.7,7.9,7.9,13,1.5,17.4,51,10.00660325,0.113411233,0,0,0,0
T_Viti,Syrah ,,4,4,1,2023,2022,2023,2022,10,1.530153029,0.940718592,1.7,0.87,11.6,274,2.7,7.9,7.9,13,1.5,17.4,51,10.00660325,0.180343329,0,0,0,0
T_Viti,Syrah ,,4,4,2,2023,2022,2023,2022,10,1.530153029,0.847956522,1.7,0.87,11.6,274,2.7,7.9,7.9,13,1.5,17.4,51,10.00660325,0.180343329,0,0,0,0
T_Viti,Syrah ,,4,4,3,2023,2022,2023,2022,10,1.530153029,1.21149812,1.7,0.87,11.6,274,2.7,7.9,7.9,13,1.5,17.4,51,10.00660325,0.180343329,0,0,0,0
T_Viti,Syrah ,,4,5,1,2023,2022,2023,2022,10,1.418887932,0.83289087,1.7,0.87,11.6,274,2.7,7.9,7.9,13,1.5,17.4,51,10.00660325,0.113411233,0,0,0,0
T_Viti,Syrah ,,4,5,2,2023,2022,2023,2022,10,1.418887932,0.650690063,1.7,0.87,11.6,274,2.7,7.9,7.9,13,1.5,17.4,51,10.00660325,0.113411233,0,0,0,0
T_Viti,Syrah ,,4,5,3,2023,2022,2023,2022,10,1.418887932,0.991355097,1.7,0.87,11.6,274,2.7,7.9,7.9,13,1.5,17.4,51,10.00660325,0.113411233,0,0,0,0
T_Viti,Syrah ,,5,1,1,2023,2022,2023,2022,10,1.396338279,0.971285206,2,1.07,10.8,244,2.1,9.7,9.7,13.8,1.3,15.6,51,10.00759896,0.180343329,0,0,0,0
T_Viti,Syrah ,,5,1,2,2023,2022,2023,2022,10,1.396338279,1.105568455,2,1.07,10.8,244,2.1,9.7,9.7,13.8,1.3,15.6,51,10.00759896,0.180343329,0,0,0,0
T_Viti,Syrah ,,5,1,3,2023,2022,2023,2022,10,1.396338279,0.880395913,2,1.07,10.8,244,2.1,9.7,9.7,13.8,1.3,15.6,51,10.00759896,0.180343329,0,0,0,0
T_Viti,Syrah ,,5,2,1,2023,2022,2023,2022,10,1.553318867,0.557499212,2,1.07,10.8,244,2.1,9.7,9.7,13.8,1.3,15.6,51,10.00759896,0.053662643,0,0,0,0
T_Viti,Syrah ,,5,2,2,2023,2022,2023,2022,10,1.553318867,0.601115399,2,1.07,10.8,244,2.1,9.7,9.7,13.8,1.3,15.6,51,10.00759896,0.053662643,0,0,0,0
